gene_name,C_3_1,C_3_2,C_5_1,C_5_2,F_3_1,F_3_2,F_5_1,F_5_2
SULT1A4,0.0751206,1.636203,2.29076,3.579484,2.046382,2.511208,1.913007,2.4736254
AC133555.3,0.00570326,0.0043977,0.232475,0.0,0.401028,0.05557124,0.65400581,0.00251285
AC133555.5,1.02825000840198,0.6096816,0.408841,0.6995899999999999,1.0462600000000002,1.263754,0.647197,1.30299
AC133555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC133555.1,0.0,0.0,0.0,0.0,0.0,0.0,0.000949191,4.04876e-05
NPIPB12,17.39533,13.233060000000002,9.753720095984102,17.8347113,9.657251100000002,14.17345,17.5750539,17.027451
SMG1P2,1.00551,1.3605,2.0535,1.80742,1.45262,1.21302,1.22005,0.832698
AC009086.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3680-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A5P1,1.15971,3.80932,2.2735,1.96569,1.64736,1.05376,1.80255,2.21092
CA5AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009086.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPN,0.3534749,0.514533,0.0775728,0.1263806999999999,0.2438548999999999,0.6151156,0.2080693,0.1316457
AC009086.2,0.528075,0.400072,2.37022,4.15956,2.49727,4.54328,10.9448,10.7663
QPRT,2.395767,2.437675,11.538235,9.140263,8.440789000000002,9.660158,28.44233,26.044667
RN7SKP127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16orf54,0.0364031,0.0707261,0.039152,0.229316,0.0399184,0.0309781,0.0367712,0.191043
AC009133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG16,0.0720026,0.0591742,0.0,0.0,0.06518,0.066505,0.0341308,0.0691655
KIF22,23.909727,24.253209,12.981302929999998,11.838858,22.673323,21.704342999999994,14.450219,15.952883
AC009133.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAZ,63.867150800000005,62.900174,43.25435953832,38.50891305,66.9659951,49.4473299,42.7989586,47.41571100000001
AC009133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009133.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRT2,0.3039763,0.575555,0.4061648,0.354409,2.622890361,0.4499354,0.509297,0.67975800135305
AC009133.6,3.49831,5.23693,1.80961,3.0771,5.39603,4.35476,1.54697,2.75215
PAGR1,11.1293,11.114,8.4818,7.6006,9.7669,6.47445,7.36306,9.72752
AC120114.4,13.4231,11.6715,13.1632,7.75809,14.0416,10.4097,10.0137,11.0067
MVP,305.509207,289.9318552703999,271.597669,262.32230400000003,272.14386799999994,277.792832,286.901415,280.423465
CDIPT,8.391346771999999,9.641784,6.58681,7.51739,10.437231,6.5414894,6.036448999999999,7.707628
AC120114.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDIPTOSP,0.0,0.140423,0.0,0.0,0.121387,0.125693,0.42625,0.384807
SEZ6L2,1.2752789999999998,1.7082341432,0.890157,0.39987,0.64,1.0643019,0.381577,0.63513
ASPHD1,4.667927000000001,5.6831777,2.412752,3.0731900000000003,2.9257790000000004,4.099149000000001,1.807728,2.745124
KCTD13,9.447306384873778,11.248658,8.129791,8.14860626,11.3086318,5.127933532459,3.85312248,10.35397048
AC120114.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC120114.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM219,147.602117,151.23097,155.52279700000005,167.305657,144.769174,148.087142,141.359176,147.42575599999998
TAOK2,6.08893,8.626035,6.295410900000001,7.9742575,8.760387999999999,5.364695,4.982839,7.147278000000001
HIRIP3,9.635926,11.421198,7.440963,6.76052,10.12158700894911,12.62155,10.899324810599596,9.88446
INO80E,17.6936533,18.8404352,12.4475698,10.8509853,17.099159200000003,12.8640839,9.8995663,9.7977708
DOC2A,0.5558984,0.0358963,0.4402195,0.2685,0.3904756,0.0243465,0.7647359,0.8873936
C16orf92,0.0,0.0,0.083807,0.0,0.0,0.0,0.0,0.0
FAM57B,0.220549,0.515038,0.2248662,0.9221271,0.2584351,0.148357,0.3379146,0.16967
AC093512.2,8.306403178299998,11.496467169270002,15.43628331063,14.470976014559998,8.979048339100002,9.857900960311,11.45618494032,12.231548992485
ALDOA,4125.13523407449,4261.699840210001,4841.483828,4703.88100021,4091.3136852,4231.112447,5121.78297244898,4870.394491018
AC093512.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP4C,49.59672500864319,77.70781717999999,47.4621950184166,47.202187,66.79701900790963,32.6603446,29.783571100000003,47.356538
TBX6,0.105106,0.2575291,0.061401,0.0677228,0.425991,0.2126661,0.0688164,0.2918544
YPEL3,7.964391000000001,5.049969,11.7026522,14.4362383,7.959488,9.0308810849943,10.31518,15.0008253
AC012645.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDPD3,0.719974,1.025798,0.100085,0.788455,0.2024709,0.617168,0.0,0.0816237
AC012645.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC012645.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK3,7.289267,6.634849,8.795133,5.944234719999999,6.226177,8.4398970451465,6.852165,9.964563
CORO1A,2.294323,2.94134349,0.639902,2.012035,2.21666674096,2.046685,0.990945,1.54961830289678
AC012645.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOLA2B,239.687065,233.671095,200.337881,173.16521999999998,219.928852,211.92647,191.698339,188.933889
SLX1A,23.619128,29.235986,33.68191559,35.503764000000004,21.017587,30.15505,23.85601,23.309002
SLX1A-SULT1A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT1A3,4.792953600000001,4.6802175698,3.714898,0.7303238000000001,5.184064,3.8048990000000007,3.2554851200000003,4.6479114
AC106782.1,2.679226,1.839106,1.782673,1.438567,1.85317,1.3003599,1.6540761000000002,0.853246
AC106782.7,1.02825000840198,0.6096816,0.408841,0.6995899999999999,1.0462600000000002,1.263754,0.647197,1.30299
AC106782.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC106782.3,0.0,0.0,0.0,0.0,0.0,0.0,0.627438,0.595183
NPIPB13,3.853631,3.11665,2.06675,1.97109,3.1504700000000003,5.0780194000000005,2.07666026275,1.423963
SMG1P5,4.734136,5.53195,4.409225,6.6229700000000005,11.321101,10.387205,11.0439,9.995765
AC106782.5,0.0,0.0,0.435328,0.0,0.337848,0.0,0.0,0.0
CD2BP2,42.9664,48.63474,48.38926,42.6393,42.18531,40.8177,41.957,42.5736
AC106782.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D10B,5.232365,6.403899,7.922763,5.624712,4.882243,6.6276127,6.481745,5.642405
AC106782.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYLPF,16549.721799999996,13892.29197,21642.0567,20647.88754,19359.25671,20745.69469,22950.42223,22133.05035
ZNF48,0.6621509999999999,0.492774,0.264705,1.004786,0.810323,0.340862,0.941916,1.006451
SEPT1,1.056624209844,1.42906,0.910007,1.566497,1.489182,1.661155,0.6815504,0.787451
AC116348.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF771,8.127642,7.932179,10.32017,11.490852,7.971076,6.854056,9.881556,8.834955
SNORA80C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCTPP1,44.31432,55.7421,29.5913,30.739020000000004,39.39421363,43.515460605868,37.9434614274,37.16102
SEPHS2,5.83103,13.0995,7.37563,6.21331,13.8155,4.9933,4.22482,8.24369
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGAL,0.7189463,1.1487545,0.0255143,0.9604488,0.6905689,0.3583263,0.4752079999999999,1.039436
AC116348.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC116348.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU7-61P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC116348.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF768,2.41662,2.405437,2.55143,2.254432,2.905145,2.531029,2.404692,3.321757
AC002310.5,0.298533,0.943426,0.92794,0.244174,0.0150127,1.47731,0.0,0.0
AC002310.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF747,3.99496,4.488268828,4.38322,4.864698,5.386787,3.79316,5.74446,4.6454
AC002310.4,0.0,0.0552054,0.0,0.0,0.0,0.0,0.0,0.176459
AC002310.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC002310.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401744
ZNF764,3.816147,4.213864,3.910135,3.667808,4.222074,4.032244,5.63022,4.8671500000000005
ZNF688,1.904576,3.582381,2.102869,2.857876,2.6773664,2.3907389,1.6232854,2.31819
AC002310.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF785,2.638573,2.196548,2.227685,2.600544,6.62459,3.87278,3.656171,2.863293
AC093249.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093249.4,0.63531,0.607399,2.00787,0.0,0.0,0.543727,0.0,1.09956
ZNF689,2.64851,3.369032,3.182179,2.048083632,3.479236,2.55089,3.116466,3.183402
AC093249.3,0.0,0.283198,0.0,0.0,0.0,0.0,0.287424,0.0
AC093249.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253534
AC093249.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791216
PRR14,7.705959999999999,6.621095,3.667308175,4.4769091227,5.392252946,5.3893800470558,5.9551111479,6.214575999999999
FBRS,2.971697,3.229619,3.93959,3.0514270000000003,3.624743,4.1432048635,3.674466,3.60066
RNU6-416P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093249.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCAP,19.940384,25.690897000000003,30.30945,31.49015,34.848023000000005,37.50806,39.772352,39.59813199999999
RNU6-1043P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC106886.5,1.20247,0.631259,2.14852,0.860356,2.5136,1.49265,1.01761,1.79021
SNORA30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM265,0.88445,0.806163,0.0,1.30713,0.0,0.0,0.659834,0.57524
AC106886.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHKG2,26.297966,29.040895000000003,25.714979,25.357004,24.226240000000004,27.3689102878,26.749425,24.779879
CCDC189,5.536218,4.129925,4.555201,5.058915000000001,4.292579763000001,3.532969,6.060327999999999,6.926602000000001
RNF40,27.481623000509952,40.741044,25.177444,24.717539,37.821100003494365,33.487659014,32.2421590133364,35.7044148011206
AC106886.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF629,4.16644,4.43709,3.23205,4.18895,5.38114,4.52142,4.75534,4.40225
RF00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC106886.1,0.561637,1.78613,0.599145,2.02387,1.54201,2.23837,1.82748,2.13302
AC106886.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL7C,7.763774999999999,6.6375375000000005,4.8073077,4.1283588,6.137637,4.7070428,5.276304,6.216867000000001
MIR762HG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC135048.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTF1,0.775159,0.565858,1.23067,1.37270000220581,0.937714,1.68699,1.650843288,1.35974
CTF2P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162172
FBXL19-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL19,1.4106043,0.6525205,0.520675,1.7036292,1.157392,0.1804451,2.020118,0.8808628
AC135048.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORAI3,6.30716,6.316558,6.910493000000001,8.442409999999999,5.5534490000000005,5.396325,4.584709999999999,5.7323
AC135048.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETD1A,1.364745,1.307658,2.40693,1.98508,1.120757,1.172431,0.762609,3.957088
AC135048.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD3B7,79.71966,93.17891000000002,48.7771,50.238168,77.0376368,75.545762,51.83772,53.455876
STX1B,0.337922,0.358822,0.402856,0.178606,0.271911,0.4280816,0.245805,0.32907
STX4,52.08336400181041,62.13425,40.879051,50.5437064581,63.70500499999999,45.492404,41.26902289,46.9170109122
AC135050.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC135050.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF668,73.33326000000001,85.07379799999998,64.515078,66.59795600000001,53.614388,50.793364,55.38095299999999,53.748262
AC135050.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF646,7.747990000000001,8.81898,10.26386,8.325261999999999,10.94476,8.50596,9.78323,8.89101
PRSS53,0.392927,0.379208,0.512299,0.661003,0.309876,0.252046,0.205365,0.306561
AC135050.2,2.80176,3.8024,2.11574,1.86167,2.969288,2.31027,2.0556970000000003,1.83971
VKORC1,303.946216,296.75641,214.400398,214.838208,284.78711,277.286225,204.954529,224.229365
AC135050.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCKDK,249.08107,257.03195,262.596974,269.22455699999995,187.718357,186.191372,211.875675,207.568128
KAT8,5.083322,3.195565,4.916717799999999,6.076514,4.8244323,5.10283938,5.581676,7.473615573
AC135050.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC135050.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009088.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS8,0.0701353,0.0495064,0.0,0.0,0.0,0.0696008,0.0843302,0.196041
PRSS36,0.705238,0.5971690000000001,0.379525,1.192947,0.7676540000000001,0.2306865,1.228364,0.665417
AC009088.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA3P6,0.0,0.0,0.0,0.0,0.534397,0.0,0.0,0.0
FUS,113.22898500318996,113.976144,101.388185,96.094678,152.62011100000004,145.786711,128.587256,131.353693
AC009088.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009088.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYCARD,8.387269,8.03894,7.010494,6.53813,12.512137199999998,12.153376,10.199708,10.3986425
PYCARD-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM72,144.2186,137.1988,203.4407,228.407,147.2037,137.1615,189.2919,208.3246
PYDC1,10.417412,14.458237,11.465921,17.066685,12.910125,15.297734,11.234282,21.872211
ITGAM,0.2272753,0.4596716099999999,0.5123874,0.37899772,0.1694603,0.405543,0.77995792,0.50939869
ITGAX,0.0,0.1452023,0.6335864,0.8577215,0.1910625,0.2177281,0.4287943,0.786865
AC093520.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGAD,0.509197,0.2801357,0.0758574,0.3936431,0.8815275,0.0675727,0.8867659999999999,0.0616517
AC093520.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX6A2,1659.7209,1609.052,2355.2689,2557.9986,2002.408,1993.249,2586.2745,2404.206
AC026471.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF843,0.6329710000000001,0.631404,1.0908861785,0.582271,0.9047920746491,1.46135,1.024436,0.967781
AC026471.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC026471.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMC5,8.417905882,9.862947,9.171365,12.385202,10.7125037,7.4791177,11.107394,12.664505
AC026471.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGFB1I1,56.6031672,62.144034205,41.20228606157815,50.3727077529628,55.20185070899999,54.1534525161738,50.09175223358,51.91505174
SLC5A2,0.0,0.0,0.0921102,0.0,0.206766,0.166773,0.0,0.3158027
AC026471.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16orf58,19.273605,23.3503803,15.932074,16.39401,20.891923,10.824776000885494,11.0033860560686,18.201586
AC026471.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC106730.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R64P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R65P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRG2KP,0.0,0.0,0.0,0.140678,0.0,0.263279,0.140804,0.213656
AC106730.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0843313
ZNF720P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R66P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM22P12,0.0,0.0750195,0.0,0.0849948,0.0,0.0670705,0.0,0.0
AC074050.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC074050.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLUHP3,1.49655,1.3916500000000005,1.0098146,0.8044866,0.614765,0.9181891,1.457755,1.3687138
AC074050.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC074050.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF720,12.300254,11.065878,14.572599999999998,22.080302,13.80802486,17.908051,16.6567348,17.22098
AC002519.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R67P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC002519.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R3,0.112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM22P13,0.0,0.0,0.0,0.0,0.0656268,0.0677311,0.0,0.0
AC034105.2,0.0,0.0,0.0,0.0,0.0,0.604353,0.0,0.0
ZNF267,9.13258,11.538841800000002,7.350192000000001,8.483136100000001,9.8187143,10.635196,7.14253,8.02649
AC034105.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC034105.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC034105.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC034105.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC142381.3,0.0,0.0,0.0,0.0,0.0,0.2686689,0.274159,0.0
AC142381.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHV1OR16-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC142381.1,0.0,0.0,0.0,0.0,0.326294,0.0,0.0,0.0
IGHV1OR16-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHV3OR16-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERC2P4,0.658609,0.0,0.7100420000000001,0.6327149999999999,1.447848,0.5727364,0.9824449999999998,0.9761283
AC142381.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC133485.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC133485.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC133485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD17AP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC133485.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC133485.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53TG3D,0.76742,0.3156009,0.619198,0.551233,2.66133,1.896588,3.173363,1.1445422
AC133485.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC140878.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC133548.2,0.0,0.0341713,0.0,0.0,0.118552,0.15264,0.0804167,0.0627567
AC133548.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3BP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138915.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PABPC1P13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138915.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138915.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCD1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC137800.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC137800.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC133569.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138907.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138907.5,0.0,0.542354,0.0,0.0,0.0,0.0,0.0,0.0
AC138907.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53TG3,0.0,0.000419952,0.0,0.163198,0.3420147899999999,0.003675204,0.0379689,0.48799016
AC138907.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138907.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD17AP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138907.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138907.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERC2P5,1.5958962,1.3888676,0.510639,1.3302729,0.7926784,1.7162933000000002,0.825047,1.08817
AC138907.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138907.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138907.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC137761.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC137761.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC142086.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHV2OR16-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAP31P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A10P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC142086.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHV3OR16-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHV3OR16-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC142086.6,0.0,0.0,0.0,0.0,0.0,0.0572217,0.0,0.0506583
AC142086.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC142086.5,0.154133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHV1OR16-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHV3OR16-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC142086.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHV1OR16-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHV3OR16-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC145350.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC145350.3,0.0,1.26841,0.0,0.0,0.0,2.2918,2.49294,1.13964
HERC2P8,1.5958962,0.9525136,0.510639,1.3302729,0.7926784,1.4133201,0.825047,1.08817
AC145350.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC145350.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD17AP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138869.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138869.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53TG3C,0.0,0.000419952,0.0,0.0,0.0,0.1134221,0.0,0.0
AC138869.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC141257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53TG3E,0.0,0.0,0.0,0.0,0.0,0.137364,0.0,0.0
AC141257.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53TG3B,0.0,0.000419952,0.0,0.0,0.0888073,0.002232767,0.322913,0.3403531
AC141257.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC141257.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53TG3F,0.0,0.0,0.0,0.0,0.337074,0.00350465,0.0,0.197546
AC136944.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC136944.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC136944.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC136944.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC136944.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC136944.3,1.33138,1.84502,0.0,1.23761,1.74258,0.808991,2.29054,1.03636
AC142384.1,0.0,0.0,0.205621,0.0,0.0,0.0,0.0,0.0
BMS1P8,0.0,0.4653486999999999,0.178893,0.108433,0.429134,0.149724,0.282226,0.4121607
AC136428.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENPP7P13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC136428.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHV3OR16-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC136428.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0469405,0.0
IGHV3OR16-13,0.0,0.0,0.0,0.0,0.0,0.0,0.371222,0.0
AC136428.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC140658.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC140658.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC140658.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHV3OR16-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC140658.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP23P1,0.0,0.0,0.0,0.0,0.0,0.254077,0.0,0.0
IGHV3OR16-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC140658.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGHV3OR16-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC140658.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC140658.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC133561.1,0.0915849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAP31P1,0.0,0.0,0.381828,0.0,0.0,0.0,0.0,0.0
AC133561.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC133561.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
